date,model,quantile,model_daily_profit_eur,benchmark_daily_profit_eur,realized_model_profit_eur,benchmark_profit_eur,daily_regret_eur,DA_profit_eur,ID_profit_eur,BCM_profit_eur,BEM_profit_eur,penalties_eur,tail_event_flag,activation_surprise_flag,infeasibility_flag,cumulative_model_profit_eur,cumulative_benchmark_profit_eur,cumulative_regret_eur
2025-06-30,RLQR,p30,1314.3596299860517,0.0,1314.3596299860517,0.0,-1314.3596299860517,155.025,0.0,0.0,1407.823813187313,0.0,False,False,False,52760.452692708815,0.0,-52760.452692708815
2025-07-01,RLQR,p30,7.3312989882505235,0.0,7.3312989882505235,0.0,-7.3312989882505235,262.527,0.0,0.0,53.15434297363645,0.0,False,False,True,52767.78399169706,0.0,-52767.78399169706
2025-07-02,RLQR,p30,690.4290493166304,0.0,690.4290493166304,0.0,-690.4290493166304,0.0,0.0,697.2456711730957,58.988378029974726,0.0,False,False,False,53458.213041013696,0.0,-53458.213041013696
2025-07-03,RLQR,p30,1535.7617639253956,0.0,1535.7617639253956,0.0,-1535.7617639253956,0.0,0.0,1473.9658285613302,132.03189326525091,0.0,False,False,False,54993.97480493909,0.0,-54993.97480493909
2025-07-04,RLQR,p30,1003.8331874101694,0.0,1003.8331874101694,0.0,-1003.8331874101694,0.0,0.0,0.0,1055.1375439420922,0.0,False,False,False,55997.80799234926,0.0,-55997.80799234926
2025-07-05,RLQR,p30,3122.045760421687,0.0,3122.045760421687,0.0,-3122.045760421687,521.9580000000001,0.0,0.0,2743.419910627322,0.0,False,False,True,59119.85375277095,0.0,-59119.85375277095
2025-07-06,RLQR,p30,2137.848178339763,0.0,2137.848178339763,0.0,-2137.848178339763,0.0,0.0,0.0,2195.3631633037653,0.0,False,False,True,61257.701931110714,0.0,-61257.701931110714
2025-07-07,RLQR,p30,-262.89962209859266,0.0,-262.89962209859266,0.0,262.89962209859266,-125.00670774616223,0.0,0.0,61.59997107319857,0.0,False,False,True,60994.80230901212,0.0,-60994.80230901212
2025-07-08,RLQR,p30,328.87750902303594,0.0,328.87750902303594,0.0,-328.87750902303594,0.0,0.0,0.0,396.9486630409748,0.0,False,False,True,61323.679818035154,0.0,-61323.679818035154
2025-07-09,RLQR,p30,-76.35341732448691,0.0,-76.35341732448691,0.0,76.35341732448691,3.05600000000004,0.0,0.0,309.21447263933425,0.0,False,False,False,61247.32640071067,0.0,-61247.32640071067
2025-07-10,RLQR,p30,2585.638986832314,0.0,2585.638986832314,0.0,-2585.638986832314,0.0,0.0,46.9265033912717,2673.2935717356063,0.0,False,False,False,63832.96538754299,0.0,-63832.96538754299
2025-07-11,RLQR,p30,1516.8060590215712,0.0,1516.8060590215712,0.0,-1516.8060590215712,505.035,0.0,623.4406615048143,553.837090845647,0.0,False,False,False,65349.771446564555,0.0,-65349.771446564555
2025-07-12,RLQR,p30,326.42154948665075,0.0,326.42154948665075,0.0,-326.42154948665075,-165.399,0.0,0.0,740.9666138731766,0.0,False,False,False,65676.1929960512,0.0,-65676.1929960512
2025-07-13,RLQR,p30,634.3506958194281,0.0,634.3506958194281,0.0,-634.3506958194281,1159.3865111937168,0.0,0.0,281.5656768685551,0.0,False,False,True,66310.54369187064,0.0,-66310.54369187064
2025-07-14,RLQR,p30,-19.525161562152732,0.0,-19.525161562152732,0.0,19.525161562152732,0.0,0.0,10.76951434733759,41.38553607419826,0.0,False,False,True,66291.01853030849,0.0,-66291.01853030849
2025-07-15,RLQR,p30,367.74431173642654,0.0,367.74431173642654,0.0,-367.74431173642654,0.0,0.0,0.0,446.33465889069527,0.0,False,False,True,66658.76284204492,0.0,-66658.76284204492
2025-07-16,RLQR,p30,1311.0113002433134,0.0,1311.0113002433134,0.0,-1311.0113002433134,0.0,0.0,0.0,1397.8600117307292,0.0,False,False,True,67969.77414228822,0.0,-67969.77414228822
2025-07-17,RLQR,p30,6.279139271611143,0.0,6.279139271611143,0.0,-6.279139271611143,13.825603670256088,0.0,0.0,63.26569153070197,0.0,False,False,True,67976.05328155984,0.0,-67976.05328155984
2025-07-18,RLQR,p30,134.44868545060282,0.0,134.44868545060282,0.0,-134.44868545060282,-221.05687381105432,0.0,0.0,619.5547806376089,0.0,False,False,False,68110.50196701044,0.0,-68110.50196701044
2025-07-19,RLQR,p30,885.1895200845181,0.0,885.1895200845181,0.0,-885.1895200845181,268.3173591816068,0.0,0.0,1103.9823281084732,0.0,False,False,False,68995.69148709495,0.0,-68995.69148709495
2025-07-20,RLQR,p30,3707.821810867538,0.0,3707.821810867538,0.0,-3707.821810867538,463.862,0.0,0.0,3521.4502904609285,0.0,False,False,True,72703.51329796249,0.0,-72703.51329796249
2025-07-21,RLQR,p30,537.0687793137229,0.0,537.0687793137229,0.0,-537.0687793137229,0.0,0.0,606.6978151929701,7.556998270921833,0.0,False,False,False,73240.58207727621,0.0,-73240.58207727621
2025-07-22,RLQR,p30,724.5593733605562,0.0,724.5593733605562,0.0,-724.5593733605562,409.52767939663977,0.0,0.0,463.4231296907579,0.0,False,False,True,73965.14145063676,0.0,-73965.14145063676
2025-07-23,RLQR,p30,194.2076322005149,0.0,194.2076322005149,0.0,-194.2076322005149,0.0,0.0,0.0,251.3605945567771,0.0,False,False,True,74159.34908283727,0.0,-74159.34908283727
2025-07-24,RLQR,p30,-264.54091851638805,0.0,-264.54091851638805,0.0,264.54091851638805,-41.990712485253425,0.0,0.0,216.7042720201905,0.0,False,False,True,73894.80816432089,0.0,-73894.80816432089
2025-07-25,RLQR,p30,-778.4454898499484,0.0,-778.4454898499484,0.0,778.4454898499484,-306.05753631649395,0.0,0.0,192.83873585596808,0.0,False,False,False,73116.36267447093,0.0,-73116.36267447093
2025-07-26,RLQR,p30,115.2169425201019,0.0,115.2169425201019,0.0,-115.2169425201019,234.8589311207051,0.0,0.0,177.25816375519807,0.0,False,False,True,73231.57961699103,0.0,-73231.57961699103
2025-07-27,RLQR,p30,1169.8467408887348,0.0,1169.8467408887348,0.0,-1169.8467408887348,551.752,0.0,0.0,1069.7020334048125,0.0,False,False,True,74401.42635787977,0.0,-74401.42635787977
2025-07-28,RLQR,p30,1214.4473132460485,0.0,1214.4473132460485,0.0,-1214.4473132460485,0.0,0.0,0.0,1320.0721883650797,0.0,False,False,False,75615.87367112582,0.0,-75615.87367112582
2025-07-29,RLQR,p30,2699.3312596463575,0.0,2699.3312596463575,0.0,-2699.3312596463575,403.3119999999999,0.0,1396.9849362635214,1146.32001390214,0.0,False,False,False,78315.20493077218,0.0,-78315.20493077218
2025-07-30,RLQR,p30,331.7648778350114,0.0,331.7648778350114,0.0,-331.7648778350114,-457.088,0.0,665.1492683672284,306.26882299355333,0.0,False,False,False,78646.96980860719,0.0,-78646.96980860719
2025-07-31,RLQR,p30,545.84274522087,0.0,545.84274522087,0.0,-545.84274522087,-10.40399999999994,0.0,533.0106396837282,254.3697743176142,0.0,False,False,False,79192.81255382806,0.0,-79192.81255382806
2025-05-31,RLQR,p50,643.6118192010558,0.0,643.6118192010558,0.0,-643.6118192010558,0.0,0.0,0.0,653.3297809119811,0.0,False,False,False,643.6118192010558,0.0,-643.6118192010558
2025-06-01,RLQR,p50,2958.060166317214,0.0,2958.060166317214,0.0,-2958.060166317214,0.0,0.0,44.92166313171388,2981.450314386682,0.0,False,False,False,3601.67198551827,0.0,-3601.67198551827
2025-06-02,RLQR,p50,6418.556940649107,0.0,6418.556940649107,0.0,-6418.556940649107,-539.196,0.0,4289.936213560192,2877.277631053546,0.0,False,False,False,10020.228926167376,0.0,-10020.228926167376
2025-06-03,RLQR,p50,-40.11175405860411,0.0,-40.11175405860411,0.0,40.11175405860411,-594.092,0.0,0.0,884.0220270641923,0.0,False,False,True,9980.117172108772,0.0,-9980.117172108772
2025-06-04,RLQR,p50,943.6005650072924,0.0,943.6005650072924,0.0,-943.6005650072924,877.7248771858015,0.0,0.0,729.9214999594925,0.0,False,False,True,10923.717737116065,0.0,-10923.717737116065
2025-06-05,RLQR,p50,658.8536222815479,0.0,658.8536222815479,0.0,-658.8536222815479,0.0,0.0,0.0,725.5284693251776,0.0,False,False,False,11582.571359397612,0.0,-11582.571359397612
2025-06-06,RLQR,p50,1236.9905923853737,0.0,1236.9905923853737,0.0,-1236.9905923853737,96.57199999999996,0.0,0.0,1451.9527845477935,0.0,False,False,False,12819.561951782985,0.0,-12819.561951782985
2025-06-07,RLQR,p50,-407.14124062513514,0.0,-407.14124062513514,0.0,407.14124062513514,59.35037093324024,0.0,0.0,23.591977915506924,0.0,False,False,False,12412.42071115785,0.0,-12412.42071115785
2025-06-08,RLQR,p50,508.6184032259325,0.0,508.6184032259325,0.0,-508.6184032259325,191.22272854506585,0.0,985.1246860674402,44.1000743163724,0.0,False,False,True,12921.039114383784,0.0,-12921.039114383784
2025-06-09,RLQR,p50,-263.0207593390956,0.0,-263.0207593390956,0.0,263.0207593390956,47.341,0.0,0.0,0.0,0.0,False,False,True,12658.018355044689,0.0,-12658.018355044689
2025-06-10,RLQR,p50,928.258284340186,0.0,928.258284340186,0.0,-928.258284340186,0.0,0.0,846.133848507452,124.96406265466617,0.0,False,False,False,13586.276639384876,0.0,-13586.276639384876
2025-06-11,RLQR,p50,4135.777708133179,0.0,4135.777708133179,0.0,-4135.777708133179,0.0,0.0,3094.497423878655,1121.885327459675,0.0,False,False,False,17722.054347518053,0.0,-17722.054347518053
2025-06-12,RLQR,p50,2456.07933591404,0.0,2456.07933591404,0.0,-2456.07933591404,0.0,0.0,1258.4431263147244,1272.2492207273426,0.0,False,False,False,20178.133683432094,0.0,-20178.133683432094
2025-06-13,RLQR,p50,2947.599366361861,0.0,2947.599366361861,0.0,-2947.599366361861,0.0,0.0,1752.0697732753083,1253.3383803246106,0.0,False,False,False,23125.733049793955,0.0,-23125.733049793955
2025-06-14,RLQR,p50,1282.348013012455,0.0,1282.348013012455,0.0,-1282.348013012455,0.0,0.0,1009.8434791097986,310.7616844535519,0.0,False,False,False,24408.08106280641,0.0,-24408.08106280641
2025-06-15,RLQR,p50,788.5502231597254,0.0,788.5502231597254,0.0,-788.5502231597254,0.0,0.0,0.0,839.9688258269872,0.0,False,False,False,25196.631285966134,0.0,-25196.631285966134
2025-06-16,RLQR,p50,143.17655279154351,0.0,143.17655279154351,0.0,-143.17655279154351,0.0,0.0,68.45420260880607,129.26659019049947,0.0,False,False,True,25339.80783875768,0.0,-25339.80783875768
2025-06-17,RLQR,p50,-20.20379287460416,0.0,-20.20379287460416,0.0,20.20379287460416,-40.27743875802184,0.0,0.0,654.4841714615656,0.0,False,False,True,25319.604045883076,0.0,-25319.604045883076
