timestamp,load_actual,residual_load_actual,wind_onshore_actual,wind_offshore_actual,solar_actual,wind_onshore_forecast,wind_offshore_forecast,solar_forecast
2025-01-01 00:00:00+00:00,47328.0,11394.25,33528.75,2395.5,9.5,39056.25,3795.0,0.0
2025-01-01 01:00:00+00:00,46243.75,9829.25,33791.5,2614.0,9.0,39515.75,3826.0,0.0
2025-01-01 02:00:00+00:00,45051.75,10456.5,32901.75,1684.25,9.25,39477.0,3337.0,0.0
2025-01-01 03:00:00+00:00,44047.75,9562.5,33148.5,1327.75,9.0,39814.0,3213.75,0.0
2025-01-01 04:00:00+00:00,44261.0,9477.25,33611.25,1163.25,9.25,40329.75,3071.0,0.0
2025-01-01 05:00:00+00:00,43607.25,7074.5,35485.0,1037.0,10.75,41626.75,2973.0,0.0
2025-01-01 06:00:00+00:00,43972.5,6513.0,36137.0,1310.0,12.5,41661.25,2878.25,0.0
2025-01-01 07:00:00+00:00,46112.25,7260.75,35709.0,2419.0,723.5,41780.25,2724.25,824.5
2025-01-01 08:00:00+00:00,48140.5,7359.25,34633.25,2093.75,4054.25,42109.0,2578.75,4746.5
2025-01-01 09:00:00+00:00,50565.0,4341.75,36185.5,2116.25,7921.5,42278.0,2526.0,9169.75
2025-01-01 10:00:00+00:00,52587.5,3607.5,35969.25,1851.0,11159.75,42475.5,2503.75,12460.75
2025-01-01 11:00:00+00:00,53644.0,2679.25,36697.0,2145.0,12122.75,42871.5,2577.25,13451.25
2025-01-01 12:00:00+00:00,52376.25,1339.75,37676.5,2689.75,10670.25,43762.5,2787.0,11643.25
2025-01-01 13:00:00+00:00,51265.25,2091.0,38654.0,3463.5,7056.75,44313.5,3262.25,7805.75
2025-01-01 14:00:00+00:00,52331.75,3593.25,41344.0,4613.0,2781.5,44994.25,3859.0,3244.5
2025-01-01 15:00:00+00:00,54438.5,7538.75,41985.75,4720.5,193.5,45364.75,3829.5,247.25
2025-01-01 16:00:00+00:00,56308.25,7582.25,43897.0,4809.75,19.25,45872.5,4330.0,0.0
2025-01-01 17:00:00+00:00,56467.75,8306.25,44343.5,3803.25,14.75,46131.25,4193.75,0.0
2025-01-01 18:00:00+00:00,55292.5,8301.5,43482.0,3496.75,12.25,45695.5,4050.75,0.0
2025-01-01 19:00:00+00:00,53044.75,6231.5,42821.5,3979.25,12.5,44808.75,3925.5,0.0
2025-01-01 20:00:00+00:00,51180.75,5621.25,41568.75,3979.5,11.25,43233.5,3945.5,0.0
2025-01-01 21:00:00+00:00,49082.0,5410.5,39808.0,3853.5,10.0,40572.25,4054.75,0.0
2025-01-01 22:00:00+00:00,46463.25,2576.25,39762.25,4115.0,9.75,38728.0,4214.0,0.0
2025-01-01 23:00:00+00:00,44541.75,2610.5,37889.75,4033.0,8.5,39978.25,4959.5,0.0
2025-01-02 00:00:00+00:00,42473.75,1328.0,36385.5,4753.75,6.5,38159.75,5066.75,0.0
2025-01-02 01:00:00+00:00,41645.75,2146.75,34228.25,5264.75,6.0,36323.25,5197.5,0.0
2025-01-02 02:00:00+00:00,41957.0,3715.25,32641.5,5593.75,6.5,33968.5,5290.0,0.0
2025-01-02 03:00:00+00:00,42479.25,6587.25,30952.25,4933.75,6.0,31475.5,5403.0,0.0
2025-01-02 04:00:00+00:00,44507.5,10048.0,29886.0,4567.5,6.0,28892.75,5507.5,0.0
2025-01-02 05:00:00+00:00,50022.25,16134.0,28292.75,5589.25,6.25,26530.75,5572.0,0.0
2025-01-02 06:00:00+00:00,54174.75,23169.25,25130.25,5867.0,8.25,23891.0,5609.75,0.0
2025-01-02 07:00:00+00:00,57654.25,29649.5,22060.0,5753.25,191.5,21569.75,5616.0,283.25
2025-01-02 08:00:00+00:00,59891.75,33829.25,18476.25,5976.25,1610.0,19304.25,5462.25,2142.0
2025-01-02 09:00:00+00:00,60556.5,36167.75,15208.5,5100.75,4079.5,17054.5,5268.5,4770.0
2025-01-02 10:00:00+00:00,61615.25,37330.0,12939.5,5169.5,6176.25,15247.5,5208.0,6680.75
2025-01-02 11:00:00+00:00,62308.5,38395.5,11810.75,5390.25,6712.0,14468.25,5203.5,7078.0
2025-01-02 12:00:00+00:00,61812.5,38595.0,11879.25,5468.25,5870.0,14413.5,5216.75,6103.0
2025-01-02 13:00:00+00:00,60523.75,40484.5,11342.25,5120.5,3576.5,14024.75,5309.0,3962.0
2025-01-02 14:00:00+00:00,60243.5,42379.25,11595.5,5181.25,1087.5,13605.5,5423.5,1400.5
2025-01-02 15:00:00+00:00,61307.5,43094.0,12844.5,5315.5,53.5,14069.5,5597.75,84.75
2025-01-02 16:00:00+00:00,63478.25,42705.75,14691.25,6058.75,22.5,15329.25,5767.0,0.0
2025-01-02 17:00:00+00:00,63574.25,42011.0,15981.0,5556.5,25.75,16708.25,5845.75,0.0
2025-01-02 18:00:00+00:00,62574.5,38755.0,17959.25,5842.75,17.5,17666.75,5870.0,0.0
2025-01-02 19:00:00+00:00,59515.25,34651.0,18961.5,5894.5,8.25,18366.25,5895.25,0.0
2025-01-02 20:00:00+00:00,56917.5,32155.0,18849.5,5907.0,6.0,18754.0,5860.75,0.0
2025-01-02 21:00:00+00:00,54699.75,29644.75,18420.5,6626.75,7.75,18894.75,5843.75,0.0
2025-01-02 22:00:00+00:00,51316.5,26150.0,18836.5,6322.5,7.5,19202.0,5846.5,0.0
2025-01-02 23:00:00+00:00,48141.0,23056.0,19105.75,5972.5,6.75,18805.5,5639.75,0.0
2025-01-03 00:00:00+00:00,46422.25,21149.25,19306.0,5959.5,7.5,19068.25,5713.0,0.0
2025-01-03 01:00:00+00:00,46043.75,19649.0,20186.5,6201.75,6.5,19686.5,5802.0,0.0
2025-01-03 02:00:00+00:00,46316.0,19607.5,20861.0,5839.25,8.25,20849.5,5719.5,0.0
2025-01-03 03:00:00+00:00,47616.0,19205.0,23190.5,5211.75,8.75,22654.75,5462.5,0.0
2025-01-03 04:00:00+00:00,49683.75,19934.0,25447.75,4292.75,9.25,24935.75,5035.25,0.0
2025-01-03 05:00:00+00:00,53196.75,21175.0,29125.75,2881.75,14.25,27982.0,4751.5,0.0
2025-01-03 06:00:00+00:00,56663.25,23609.5,31378.5,1656.5,18.75,29864.0,4652.25,0.0
2025-01-03 07:00:00+00:00,59765.75,24572.75,33413.5,1603.75,175.75,31559.25,4746.5,329.0
2025-01-03 08:00:00+00:00,61346.75,23960.0,33794.25,1980.5,1612.0,32708.75,4968.5,2424.5
2025-01-03 09:00:00+00:00,62539.25,22187.75,34773.0,1435.25,4143.25,33486.25,5133.75,5361.5
2025-01-03 10:00:00+00:00,63496.25,19984.5,36106.75,1114.25,6290.75,34065.0,5250.25,7406.5
2025-01-03 11:00:00+00:00,64086.5,20642.25,35919.25,920.75,6604.25,34167.25,5355.0,7887.75
2025-01-03 12:00:00+00:00,63026.5,20660.75,35023.5,1404.5,5937.75,33465.25,5395.5,6920.25
2025-01-03 13:00:00+00:00,62687.25,21958.0,33380.5,3350.25,3998.5,31419.5,5418.5,4655.5
2025-01-03 14:00:00+00:00,62786.75,25072.0,32106.75,4003.75,1604.25,29255.75,5445.0,1839.0
2025-01-03 15:00:00+00:00,63738.5,28021.0,30830.75,4767.5,119.25,27662.0,5479.25,146.5
2025-01-03 16:00:00+00:00,66040.75,31294.25,29513.75,5221.5,11.25,26282.25,5479.75,0.0
2025-01-03 17:00:00+00:00,65097.5,32060.75,27926.5,5097.0,13.25,25009.5,5484.5,0.0
2025-01-03 18:00:00+00:00,63548.75,30443.0,27100.5,5996.0,9.25,24080.75,5549.0,0.0
2025-01-03 19:00:00+00:00,60716.25,27997.25,26337.75,6374.0,7.25,23515.5,5534.0,0.0
2025-01-03 20:00:00+00:00,58761.5,26368.5,26470.75,5915.0,7.25,22740.5,5422.0,0.0
2025-01-03 21:00:00+00:00,56051.0,25840.0,24867.75,5334.75,8.5,21650.25,5256.75,0.0
2025-01-03 22:00:00+00:00,53301.5,25238.25,23739.5,4315.25,8.5,20691.25,5043.75,0.0
2025-01-03 23:00:00+00:00,50777.5,24529.0,22674.25,3566.0,8.25,20760.25,3913.0,0.0
2025-01-04 00:00:00+00:00,48874.0,24583.0,20860.75,3423.0,7.25,18777.5,3468.75,0.0
2025-01-04 01:00:00+00:00,46694.25,25664.25,18185.0,2837.5,7.5,16710.0,3008.0,0.0
2025-01-04 02:00:00+00:00,45569.0,27763.25,15746.75,2052.0,7.0,14751.75,2537.75,0.0
2025-01-04 03:00:00+00:00,44789.5,29476.25,13788.25,1518.25,6.75,12812.0,2101.25,0.0
2025-01-04 04:00:00+00:00,44523.5,32089.25,11254.75,1173.0,6.5,10744.75,1789.25,0.0
2025-01-04 05:00:00+00:00,45586.0,34354.0,9978.0,1245.75,8.25,9038.25,1626.75,0.0
2025-01-04 06:00:00+00:00,47658.0,37359.25,9181.5,1109.0,8.25,7957.0,1632.0,0.0
2025-01-04 07:00:00+00:00,51052.0,40687.5,8432.25,1636.75,295.5,7562.5,1807.0,493.25
2025-01-04 08:00:00+00:00,54169.5,42073.25,7564.0,2569.5,1962.75,7413.75,2133.0,2971.25
2025-01-04 09:00:00+00:00,56144.0,42269.25,7336.75,2444.0,4094.0,7223.25,2558.5,5836.25
2025-01-04 10:00:00+00:00,58354.0,42314.25,7405.0,3158.0,5476.75,7134.0,2979.75,7427.75
2025-01-04 11:00:00+00:00,58723.0,43186.0,7203.25,2453.75,5880.0,7236.5,3257.75,7573.5
2025-01-04 12:00:00+00:00,57728.75,42419.25,7335.0,2827.0,5147.5,7212.25,3347.0,6375.75
2025-01-04 13:00:00+00:00,56835.5,43327.5,7530.25,2545.75,3432.0,7169.5,3252.25,4185.25
2025-01-04 14:00:00+00:00,57098.0,45715.0,7402.5,2781.5,1199.0,7351.0,3008.75,1635.5
2025-01-04 15:00:00+00:00,58882.5,47728.0,8305.0,2774.75,74.75,7763.75,2752.5,126.5
2025-01-04 16:00:00+00:00,61166.25,49529.0,8979.25,2643.25,14.75,8176.75,2515.0,0.0
2025-01-04 17:00:00+00:00,61203.75,48944.75,9771.5,2475.75,11.75,8408.75,2357.75,0.0
2025-01-04 18:00:00+00:00,59508.75,46647.25,10645.5,2208.5,7.5,8544.75,2265.75,0.0
2025-01-04 19:00:00+00:00,56179.75,43609.25,10647.0,1916.0,7.5,8535.5,2223.0,0.0
2025-01-04 20:00:00+00:00,53867.0,41211.5,10425.25,2223.25,7.0,8363.5,2240.0,0.0
2025-01-04 21:00:00+00:00,52879.75,40444.25,9938.75,2490.75,6.0,8183.25,2246.5,0.0
2025-01-04 22:00:00+00:00,49786.5,37943.75,9520.0,2316.5,6.25,7965.5,2227.5,0.0
2025-01-04 23:00:00+00:00,47174.0,36514.25,8563.0,2087.75,9.0,8684.75,2223.0,0.0
2025-01-05 00:00:00+00:00,44340.75,33891.0,8591.0,1852.5,6.25,8303.5,2033.5,0.0
2025-01-05 01:00:00+00:00,43013.25,32976.25,8431.0,1599.25,6.75,8284.0,1787.25,0.0
2025-01-05 02:00:00+00:00,42407.75,33321.5,7960.75,1119.5,6.0,8880.0,1578.75,0.0
2025-01-05 03:00:00+00:00,42137.0,32728.75,8355.25,1046.75,6.25,9732.0,1499.0,0.0
2025-01-05 04:00:00+00:00,42557.75,31466.75,9679.25,1405.75,6.0,11015.75,1629.25,0.0
2025-01-05 05:00:00+00:00,43835.25,30575.75,11034.25,2219.25,6.0,12724.25,2101.25,0.0
2025-01-05 06:00:00+00:00,45182.75,28746.0,12836.25,3593.5,7.0,14587.75,2978.5,0.0
2025-01-05 07:00:00+00:00,48241.5,27630.25,15728.25,4837.5,45.5,17190.5,4023.25,112.75
2025-01-05 08:00:00+00:00,52344.5,28348.5,18154.5,5491.75,349.75,20100.5,4725.25,592.0
2025-01-05 09:00:00+00:00,54958.25,27248.75,20743.0,6029.75,936.75,22634.0,5014.75,1255.0
2025-01-05 10:00:00+00:00,57841.75,27565.75,22544.75,6160.75,1570.5,24488.75,5106.0,1779.0
2025-01-05 11:00:00+00:00,58378.0,26666.0,23527.25,6147.5,2037.25,26181.25,5126.0,1965.75
2025-01-05 12:00:00+00:00,56602.75,23799.5,24472.5,6305.25,2025.5,28521.25,5146.0,1813.75
2025-01-05 13:00:00+00:00,55640.0,22019.5,26378.25,5841.5,1400.75,30922.5,5162.5,1334.75
2025-01-05 14:00:00+00:00,56035.25,21827.75,28477.5,5151.25,578.75,32881.25,5174.0,631.75
2025-01-05 15:00:00+00:00,58383.25,22093.25,30645.25,5575.0,69.75,33923.5,5340.0,112.5
2025-01-05 16:00:00+00:00,60546.75,22824.5,31552.5,6155.5,14.25,34435.5,5332.5,0.0
2025-01-05 17:00:00+00:00,60680.0,22822.25,31757.75,6088.5,11.5,34677.5,5255.5,0.0
2025-01-05 18:00:00+00:00,58779.75,21297.75,31097.0,6376.5,8.5,34883.75,5304.75,0.0
2025-01-05 19:00:00+00:00,56074.25,19529.5,30588.25,5949.25,7.25,34932.0,5501.5,0.0
2025-01-05 20:00:00+00:00,53452.0,17828.75,30157.25,5460.25,5.75,34889.5,5497.75,0.0
2025-01-05 21:00:00+00:00,51248.5,17409.25,28257.75,5575.75,5.75,34614.75,5485.75,0.0
2025-01-05 22:00:00+00:00,48579.75,14950.5,28222.25,5400.75,6.25,35093.25,5438.25,0.0
2025-01-05 23:00:00+00:00,46221.25,11437.5,28370.0,6408.0,5.75,32949.25,5616.75,0.0
2025-01-06 00:00:00+00:00,44405.5,9008.25,28817.25,6574.25,5.75,33277.0,5647.5,0.0
2025-01-06 01:00:00+00:00,43354.75,6613.75,30417.25,6318.5,5.25,34043.75,5601.0,0.0
2025-01-06 02:00:00+00:00,44367.5,5781.75,32032.75,6545.5,7.5,34855.25,5643.75,0.0
2025-01-06 03:00:00+00:00,45369.25,5409.0,33341.0,6611.25,8.0,35429.5,5577.0,0.0
2025-01-06 04:00:00+00:00,48359.5,6837.75,34930.25,6583.5,8.0,35822.75,5363.5,0.0
2025-01-06 05:00:00+00:00,52947.75,9939.0,37026.25,5973.0,9.5,36930.25,5061.5,0.0
2025-01-06 06:00:00+00:00,56669.5,12321.0,38877.25,5459.75,11.5,37083.75,4935.75,0.0
2025-01-06 07:00:00+00:00,59752.5,14945.0,39752.0,4725.0,330.5,37639.5,5029.5,423.5
2025-01-06 08:00:00+00:00,61796.5,14268.75,40234.75,4914.25,2378.75,38157.5,5192.5,2583.75
2025-01-06 09:00:00+00:00,63461.75,12191.5,40650.75,5657.0,4962.5,38364.25,5223.0,5435.75
2025-01-06 10:00:00+00:00,64354.5,10059.25,40869.75,6488.0,6937.5,38691.5,5197.75,7720.5
2025-01-06 11:00:00+00:00,64507.25,8555.0,41066.5,6411.75,8474.0,39317.25,5183.25,8593.75
2025-01-06 12:00:00+00:00,63892.25,8093.0,41051.0,6290.0,8458.25,40482.5,5052.5,7591.25
2025-01-06 13:00:00+00:00,62071.25,8865.75,41228.5,5895.25,6081.75,41514.0,4896.75,4964.75
2025-01-06 14:00:00+00:00,61466.0,11909.75,41406.75,5676.0,2473.5,42706.0,4725.75,2007.25
2025-01-06 15:00:00+00:00,62324.5,13851.25,43648.25,4650.0,175.0,43846.0,4378.25,174.75
2025-01-06 16:00:00+00:00,64748.25,16633.5,45422.75,2673.25,18.75,44627.5,4059.75,0.0
2025-01-06 17:00:00+00:00,64290.25,18305.0,45144.5,826.0,14.75,44885.5,3821.0,0.0
2025-01-06 18:00:00+00:00,63323.5,17000.5,45495.5,815.75,11.75,44814.25,3736.5,0.0
2025-01-06 19:00:00+00:00,60571.5,14841.25,45076.5,642.75,11.0,44511.5,3681.25,0.0
2025-01-06 20:00:00+00:00,57209.0,12453.5,44302.25,442.25,11.0,43704.5,3561.5,0.0
2025-01-06 21:00:00+00:00,54426.0,12201.25,40805.75,1410.0,9.0,41761.25,3440.5,0.0
2025-01-06 22:00:00+00:00,51564.75,9844.25,39702.5,2009.5,8.5,40830.25,3458.75,0.0
2025-01-06 23:00:00+00:00,49098.25,6975.75,39178.25,2934.75,9.5,39216.25,3510.0,0.0
2025-01-07 00:00:00+00:00,48072.0,6377.0,38258.75,3427.25,9.0,38394.5,3564.0,0.0
2025-01-07 01:00:00+00:00,47203.5,5501.25,38234.5,3458.75,9.0,38128.0,3683.5,0.0
2025-01-07 02:00:00+00:00,47433.0,5783.0,38154.0,3487.75,8.25,38074.0,3776.5,0.0
2025-01-07 03:00:00+00:00,48885.75,7464.75,37821.0,3592.0,8.0,37950.25,3912.0,0.0
2025-01-07 04:00:00+00:00,51653.25,10798.75,37619.75,3226.5,8.25,37831.5,4002.75,0.0
2025-01-07 05:00:00+00:00,59350.5,17257.25,39523.75,2558.75,10.75,38431.0,4097.0,0.0
2025-01-07 06:00:00+00:00,65450.75,23540.75,38777.5,3113.25,19.25,37671.0,4262.0,0.0
2025-01-07 07:00:00+00:00,68943.75,26543.5,37907.75,4082.75,409.75,36919.25,4394.5,404.75
2025-01-07 08:00:00+00:00,69420.25,26068.25,35931.0,4332.5,3088.5,36006.25,4467.5,2713.5
2025-01-07 09:00:00+00:00,69170.0,23230.5,35264.5,3874.5,6800.5,35232.75,4537.25,5814.5
2025-01-07 10:00:00+00:00,69649.75,20748.75,35877.5,3710.0,9313.5,35661.25,4753.0,8085.5
2025-01-07 11:00:00+00:00,69758.25,19898.5,35794.5,3946.25,10119.0,36330.25,4816.25,8873.5
2025-01-07 12:00:00+00:00,69359.0,20872.5,35149.75,4584.75,8752.0,36200.25,4870.75,8198.25
2025-01-07 13:00:00+00:00,68503.5,23431.75,34297.75,4844.75,5929.25,35156.75,4922.25,5999.25
2025-01-07 14:00:00+00:00,67852.25,27287.25,33049.25,4952.75,2563.0,34343.0,4912.25,2559.5
2025-01-07 15:00:00+00:00,69375.5,30660.75,33622.5,4888.0,204.25,34213.5,5010.5,252.25
2025-01-07 16:00:00+00:00,71651.75,31507.25,35292.25,4836.0,16.25,34572.0,5050.0,0.0
2025-01-07 17:00:00+00:00,71271.25,30774.25,35817.25,4666.0,13.75,35293.75,5050.75,0.0
2025-01-07 18:00:00+00:00,69073.25,29474.25,35478.75,4104.0,16.25,36153.5,5029.25,0.0
2025-01-07 19:00:00+00:00,65942.75,25729.75,36331.0,3870.25,11.75,37119.0,4996.25,0.0
2025-01-07 20:00:00+00:00,62818.0,22698.5,36828.75,3280.75,10.0,37618.5,4958.25,0.0
2025-01-07 21:00:00+00:00,59585.5,21021.5,34798.0,3758.0,8.0,36874.0,4918.25,0.0
2025-01-07 22:00:00+00:00,55446.75,17987.0,34199.25,3252.5,8.0,36470.5,4870.5,0.0
2025-01-07 23:00:00+00:00,53163.0,15979.5,33065.0,4110.75,7.75,33853.0,4778.0,0.0
2025-01-08 00:00:00+00:00,51141.5,15116.5,31936.0,4080.75,8.25,33094.0,4764.5,0.0
2025-01-08 01:00:00+00:00,50239.25,16088.5,30415.25,3727.75,7.75,31974.75,4779.5,0.0
2025-01-08 02:00:00+00:00,50699.5,17204.75,29678.25,3808.75,7.75,30901.25,4738.5,0.0
2025-01-08 03:00:00+00:00,51863.25,18514.75,29691.75,3649.75,7.0,30064.25,4677.5,0.0
2025-01-08 04:00:00+00:00,55600.0,22078.25,29703.5,3811.25,7.0,29232.5,4662.0,0.0
2025-01-08 05:00:00+00:00,63474.0,28711.25,30780.0,3973.25,9.5,29111.75,4817.75,0.0
2025-01-08 06:00:00+00:00,69197.75,33956.0,30397.0,4833.0,11.75,28213.25,4751.75,0.0
2025-01-08 07:00:00+00:00,72363.0,37577.75,29354.75,5154.25,276.25,27653.0,4813.5,282.5
2025-01-08 08:00:00+00:00,72686.0,38864.5,27076.25,4614.5,2130.75,26843.5,4830.25,2187.75
2025-01-08 09:00:00+00:00,72779.0,38273.75,25522.0,4029.25,4954.0,26020.75,4916.5,4900.5
2025-01-08 10:00:00+00:00,71771.25,37352.5,24531.25,2774.5,7113.0,25768.25,4992.25,6726.0
2025-01-08 11:00:00+00:00,71646.5,38575.75,23322.0,2470.25,7278.5,25275.75,4963.75,7061.25
2025-01-08 12:00:00+00:00,72110.0,41493.75,21792.5,2847.25,5976.5,23711.5,4944.0,6000.0
2025-01-08 13:00:00+00:00,70900.75,43632.0,19357.0,4230.25,3681.5,21249.0,4895.75,3882.75
2025-01-08 14:00:00+00:00,70391.0,46295.5,17389.75,5493.0,1212.75,19051.75,4894.5,1418.5
2025-01-08 15:00:00+00:00,71912.5,47506.5,19124.75,5202.75,78.5,17932.25,4846.5,110.25
2025-01-08 16:00:00+00:00,73894.5,49239.75,19674.25,4956.25,24.25,17297.75,4740.0,0.0
2025-01-08 17:00:00+00:00,73051.5,49096.75,19507.5,4428.75,18.5,16611.75,4514.0,0.0
2025-01-08 18:00:00+00:00,70850.25,48046.0,18884.75,3902.25,17.25,15696.5,4210.0,0.0
2025-01-08 19:00:00+00:00,67199.75,46678.25,17394.0,3115.75,11.75,14745.5,3794.0,0.0
2025-01-08 20:00:00+00:00,62864.25,44502.25,15649.25,2706.0,6.75,13505.25,3380.0,0.0
2025-01-08 21:00:00+00:00,59676.25,42804.5,14518.0,2346.5,7.25,12306.5,3035.25,0.0
2025-01-08 22:00:00+00:00,55280.5,39103.75,14153.5,2016.75,6.5,11583.5,2760.75,0.0
2025-01-08 23:00:00+00:00,51883.75,36411.0,13760.0,1706.75,6.0,13127.0,1882.5,0.0
2025-01-09 00:00:00+00:00,50043.0,35106.0,13570.25,1360.75,6.0,12713.5,1654.0,0.0
2025-01-09 01:00:00+00:00,48885.0,35108.0,12655.25,1116.75,5.0,12080.75,1389.25,0.0
2025-01-09 02:00:00+00:00,48696.75,34980.0,12587.0,1124.75,5.0,11534.25,1126.25,0.0
2025-01-09 03:00:00+00:00,49445.75,35334.5,13078.25,1028.0,5.0,11115.0,952.5,0.0
2025-01-09 04:00:00+00:00,52521.5,38646.75,12827.75,1042.0,5.0,10831.0,856.0,0.0
2025-01-09 05:00:00+00:00,59409.0,45922.25,12371.0,1110.5,5.25,10797.5,751.0,0.0
2025-01-09 06:00:00+00:00,65425.0,52747.5,11564.0,1099.0,14.5,10715.25,690.5,0.0
2025-01-09 07:00:00+00:00,68313.25,55748.25,11155.75,957.25,452.0,11084.25,691.75,423.75
2025-01-09 08:00:00+00:00,69093.75,54245.75,10939.5,967.5,2941.0,11729.5,733.5,2284.5
2025-01-09 09:00:00+00:00,69698.25,52605.75,10834.25,771.0,5487.25,12519.5,814.0,4541.0
2025-01-09 10:00:00+00:00,70827.75,52194.75,10217.25,1522.75,6893.0,13290.75,951.0,6014.75
2025-01-09 11:00:00+00:00,70785.25,52715.0,10554.25,1291.5,6224.5,14155.75,1223.5,5921.25
2025-01-09 12:00:00+00:00,70721.75,52882.25,11409.5,2013.75,4416.25,15505.75,1554.5,4559.25
2025-01-09 13:00:00+00:00,69418.25,51872.75,12995.25,2004.75,2545.5,17131.5,1898.75,2847.75
2025-01-09 14:00:00+00:00,68857.0,50383.5,15511.25,1981.25,981.0,19057.5,2271.5,1199.0
2025-01-09 15:00:00+00:00,69687.0,48279.25,18481.75,2824.0,102.0,21300.0,2655.5,157.5
2025-01-09 16:00:00+00:00,71804.5,47991.75,20663.5,3137.25,12.0,23629.5,3000.25,0.0
2025-01-09 17:00:00+00:00,71566.5,45629.5,22320.5,3607.5,9.0,25520.25,3167.5,0.0
2025-01-09 18:00:00+00:00,69766.25,42125.0,23725.75,3907.25,8.25,26659.5,3265.75,0.0
2025-01-09 19:00:00+00:00,66491.0,37859.25,24722.25,3902.5,7.0,27470.75,3277.0,0.0
2025-01-09 20:00:00+00:00,62955.0,33715.25,25553.0,3679.5,7.25,28100.75,3249.0,0.0
2025-01-09 21:00:00+00:00,60204.0,30990.75,25537.75,3668.25,7.25,28318.0,3370.0,0.0
2025-01-09 22:00:00+00:00,56862.5,26985.0,26206.5,3663.5,7.5,28681.75,3583.0,0.0
2025-01-09 23:00:00+00:00,55664.5,24434.0,27017.5,4198.75,14.25,27232.75,3168.0,0.0
2025-01-10 00:00:00+00:00,53934.25,21589.25,27254.75,5083.25,7.0,27195.75,3622.0,0.0
2025-01-10 01:00:00+00:00,53149.25,20427.25,27192.0,5523.0,7.0,27129.25,4009.25,0.0
2025-01-10 02:00:00+00:00,53151.0,20969.0,26812.25,5363.5,6.25,27066.5,4242.75,0.0
2025-01-10 03:00:00+00:00,54015.5,22774.25,25939.5,5295.25,6.5,26767.25,4304.25,0.0
2025-01-10 04:00:00+00:00,56527.75,26142.75,25364.0,5014.25,6.75,26179.75,4242.5,0.0
2025-01-10 05:00:00+00:00,63306.5,32513.25,25613.75,5172.75,6.75,25503.75,4128.25,0.0
2025-01-10 06:00:00+00:00,68981.5,39528.25,24467.5,4977.5,8.25,24400.0,3997.75,0.0
2025-01-10 07:00:00+00:00,71453.75,42772.25,23198.75,5140.5,342.25,23783.0,3811.25,498.25
2025-01-10 08:00:00+00:00,72024.75,42748.75,22297.75,4586.0,2392.25,23296.25,3552.25,2936.25
2025-01-10 09:00:00+00:00,72672.5,41529.75,21595.75,4388.5,5158.5,22766.5,3242.75,6028.0
2025-01-10 10:00:00+00:00,72101.75,40287.5,21309.5,3095.5,7409.25,21989.75,2855.25,8124.5
2025-01-10 11:00:00+00:00,71898.5,39848.5,20812.0,2534.0,8704.0,21077.0,2522.25,8848.5
2025-01-10 12:00:00+00:00,70533.5,38997.5,20716.75,2792.5,8026.75,20378.75,2347.25,7949.5
2025-01-10 13:00:00+00:00,68860.75,40066.75,20049.25,3141.5,5603.25,19262.25,2314.5,5692.75
2025-01-10 14:00:00+00:00,68713.0,44084.5,19065.75,3152.5,2410.25,17999.75,2403.25,2539.25
2025-01-10 15:00:00+00:00,69315.0,46879.25,18761.0,3421.75,253.0,16974.0,2512.25,306.25
2025-01-10 16:00:00+00:00,71339.5,49168.0,18841.0,3316.5,14.0,16402.25,2603.75,0.0
2025-01-10 17:00:00+00:00,70800.5,48196.25,18872.75,3717.0,14.5,15899.25,2657.5,0.0
2025-01-10 18:00:00+00:00,69038.0,47202.75,18393.25,3432.75,9.25,15188.0,2675.25,0.0
2025-01-10 19:00:00+00:00,65524.75,44548.0,17667.75,3301.25,7.75,14784.0,2692.25,0.0
2025-01-10 20:00:00+00:00,62414.25,41885.75,17500.5,3018.75,9.25,14222.25,2676.25,0.0
2025-01-10 21:00:00+00:00,59355.75,39960.0,16764.5,2623.0,8.25,13508.75,2630.0,0.0
2025-01-10 22:00:00+00:00,56154.5,37496.0,16405.75,2244.75,8.0,12951.5,2550.25,0.0
2025-01-10 23:00:00+00:00,53212.0,35285.0,16122.25,1796.25,8.5,13822.75,2157.0,0.0
2025-01-11 00:00:00+00:00,50723.0,32518.0,16247.5,1950.0,7.5,13927.5,2334.25,0.0
2025-01-11 01:00:00+00:00,49346.25,30368.75,17002.0,1968.25,7.25,14331.75,2570.5,0.0
2025-01-11 02:00:00+00:00,49426.0,29859.25,17317.0,2242.25,7.5,15133.75,2756.75,0.0
2025-01-11 03:00:00+00:00,49810.0,29662.0,17828.5,2312.5,7.0,16037.0,2847.75,0.0
2025-01-11 04:00:00+00:00,49648.75,29498.5,18351.0,1792.25,7.0,16800.0,2831.5,0.0
2025-01-11 05:00:00+00:00,50783.0,29504.0,19307.75,1964.0,7.25,17359.75,2697.75,0.0
2025-01-11 06:00:00+00:00,53100.75,30950.75,19984.75,2157.0,8.25,17451.25,2535.75,0.0
2025-01-11 07:00:00+00:00,56531.0,32945.75,20894.25,2191.75,499.25,17770.25,2425.25,619.5
2025-01-11 08:00:00+00:00,57950.25,32004.25,20816.5,1622.0,3507.5,18069.75,2302.75,3729.75
2025-01-11 09:00:00+00:00,59342.0,29955.5,20560.25,1215.75,7610.5,18245.0,2206.5,7320.75
